,Track_ID,Track_Name,Artist_Name,Artist_ID,Artist_followers,Artist_genres,Artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,Harry Styles,6KImCVD70vtIoJWnq6nGn3,5400103,"['dance pop', 'pop', 'post-teen pop']",88,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,0.816,1e9oZCCiX42nJl0AcqriVo,spotify:track:1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/tracks/1e9oZCCiX42nJl0AcqriVo,https://api.spotify.com/v1/audio-analysis/1e9oZCCiX42nJl0AcqriVo,174000,4
1,3GRSqlALWISqLeNncZMbpX,Mean It,Lauv,5JZ7CnR6gTvEMKX4g70Amv,1959296,['pop'],90,0.746,0.45,7,-8.543,1,0.0872,0.0407,0.0,0.172,0.336,95.998,0.45,3GRSqlALWISqLeNncZMbpX,spotify:track:3GRSqlALWISqLeNncZMbpX,https://api.spotify.com/v1/tracks/3GRSqlALWISqLeNncZMbpX,https://api.spotify.com/v1/audio-analysis/3GRSqlALWISqLeNncZMbpX,232853,4
2,3i9UVldZOE0aD0JnyfAZZ0,Lover (Remix) [feat. Shawn Mendes],Taylor Swift,06HL4z0CvFAxyc27GXpf02,24694043,"['pop', 'post-teen pop']",95,0.448,0.603,7,-7.176,1,0.064,0.433,0.0,0.0862,0.422,205.272,0.603,3i9UVldZOE0aD0JnyfAZZ0,spotify:track:3i9UVldZOE0aD0JnyfAZZ0,https://api.spotify.com/v1/tracks/3i9UVldZOE0aD0JnyfAZZ0,https://api.spotify.com/v1/audio-analysis/3i9UVldZOE0aD0JnyfAZZ0,221307,3
3,1mpD5Q8IM32I4bF6eCpU74,Up All Night,Khalid,6LuN9FCkKOj5PcnpouEgny,9452107,"['alternative r&b', 'pop']",96,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,0.712,1mpD5Q8IM32I4bF6eCpU74,spotify:track:1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,157220,4
4,4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,7uaIm6Pw7xplS8Dy06V6pT,72334,"['alternative r&b', 'melodic rap']",80,0.784,0.43,10,-8.756,0,0.0364,0.123,0.0,0.0887,0.236,127.087,0.43,4TnjEaWOeW0eKTKIEvJyCa,spotify:track:4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/tracks/4TnjEaWOeW0eKTKIEvJyCa,https://api.spotify.com/v1/audio-analysis/4TnjEaWOeW0eKTKIEvJyCa,159382,4
5,7jzldCBnJjpJM3epzJ85KE,Tongue Tied (with YUNGBLUD & blackbear),Marshmello,64KEffDW9EtZ1y2vBYgq8T,18720303,"['brostep', 'progressive electro house']",90,0.628,0.821,1,-2.721,0,0.0525,0.0208,0.0,0.426,0.465,93.001,0.821,7jzldCBnJjpJM3epzJ85KE,spotify:track:7jzldCBnJjpJM3epzJ85KE,https://api.spotify.com/v1/tracks/7jzldCBnJjpJM3epzJ85KE,https://api.spotify.com/v1/audio-analysis/7jzldCBnJjpJM3epzJ85KE,186024,4
6,6JsHgIkMYHcbNtKfsal2Mg,Jerry Sprunger (with T-Pain),Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,2613851,"['canadian hip hop', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'toronto rap', 'trap']",88,0.76,0.746,0,-5.331,0,0.227,0.137,0.0,0.0905,0.449,100.011,0.746,6JsHgIkMYHcbNtKfsal2Mg,spotify:track:6JsHgIkMYHcbNtKfsal2Mg,https://api.spotify.com/v1/tracks/6JsHgIkMYHcbNtKfsal2Mg,https://api.spotify.com/v1/audio-analysis/6JsHgIkMYHcbNtKfsal2Mg,233546,4
7,364spZLB5bhNlnPrzvUB41,Reply (feat. Lil Uzi Vert),A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,3698466,"['melodic rap', 'pop rap', 'rap', 'trap']",91,0.512,0.623,9,-6.553,0,0.0808,0.0187,0.0,0.13,0.219,112.15,0.623,364spZLB5bhNlnPrzvUB41,spotify:track:364spZLB5bhNlnPrzvUB41,https://api.spotify.com/v1/tracks/364spZLB5bhNlnPrzvUB41,https://api.spotify.com/v1/audio-analysis/364spZLB5bhNlnPrzvUB41,183589,5
8,1jg9clsGCDqOumfS0X5xm9,Living Proof,Camila Cabello,4nDoRrQiYLoBzwC5BhVJzF,13281202,"['dance pop', 'pop', 'post-teen pop']",94,0.735,0.514,7,-5.464,1,0.082,0.109,0.0,0.359,0.517,77.566,0.514,1jg9clsGCDqOumfS0X5xm9,spotify:track:1jg9clsGCDqOumfS0X5xm9,https://api.spotify.com/v1/tracks/1jg9clsGCDqOumfS0X5xm9,https://api.spotify.com/v1/audio-analysis/1jg9clsGCDqOumfS0X5xm9,194440,4
9,5stPVcRqb4qixbafP9e8lt,Hola - Remix,Dalex,0KPX4Ucy9dk82uj4GpKesn,649409,"['latin', 'r&b en espanol']",91,0.654,0.672,0,-5.98,0,0.311,0.471,0.0,0.0781,0.343,181.857,0.672,5stPVcRqb4qixbafP9e8lt,spotify:track:5stPVcRqb4qixbafP9e8lt,https://api.spotify.com/v1/tracks/5stPVcRqb4qixbafP9e8lt,https://api.spotify.com/v1/audio-analysis/5stPVcRqb4qixbafP9e8lt,249520,4
10,0lizgQ7Qw35od7CYaoMBZb,Santa Tell Me,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,38897364,"['dance pop', 'pop', 'post-teen pop']",96,0.525,0.621,7,-7.364,1,0.116,0.0489,0.0,0.294,0.591,191.9,0.621,0lizgQ7Qw35od7CYaoMBZb,spotify:track:0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/tracks/0lizgQ7Qw35od7CYaoMBZb,https://api.spotify.com/v1/audio-analysis/0lizgQ7Qw35od7CYaoMBZb,204093,4
11,2rc7BkzO8qepMFAxHtOrXc,Blanco,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,16475449,"['latin', 'reggaeton']",99,0.87,0.706,9,-5.395,0,0.126,0.0253,0.0063,0.0872,0.593,100.013,0.706,2rc7BkzO8qepMFAxHtOrXc,spotify:track:2rc7BkzO8qepMFAxHtOrXc,https://api.spotify.com/v1/tracks/2rc7BkzO8qepMFAxHtOrXc,https://api.spotify.com/v1/audio-analysis/2rc7BkzO8qepMFAxHtOrXc,145800,4
12,6LcauUZjF1eXQrgqMUecHX,Ayy Macarena,Tyga,5LHRHt1k9lMyONurDHEdrp,5220379,"['hip hop', 'pop rap', 'rap', 'trap']",91,0.816,0.63,2,-5.568,1,0.226,0.133,0.0,0.0692,0.715,96.493,0.63,6LcauUZjF1eXQrgqMUecHX,spotify:track:6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/tracks/6LcauUZjF1eXQrgqMUecHX,https://api.spotify.com/v1/audio-analysis/6LcauUZjF1eXQrgqMUecHX,131607,4
13,5YxP1CkunbhUQVvctFOHa7,fuck 3x,tha Supreme,19i93sA0D7yS9dYoVNBqAA,390555,['trap italiana'],87,0.655,0.814,5,-5.472,0,0.0823,0.0698,0.0,0.107,0.69,180.082,0.814,5YxP1CkunbhUQVvctFOHa7,spotify:track:5YxP1CkunbhUQVvctFOHa7,https://api.spotify.com/v1/tracks/5YxP1CkunbhUQVvctFOHa7,https://api.spotify.com/v1/audio-analysis/5YxP1CkunbhUQVvctFOHa7,161266,4
14,6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,16487066,"['electropop', 'pop']",97,0.726,0.444,8,-8.922,0,0.372,0.283,0.143,0.177,0.569,185.044,0.444,6IRdLKIyS4p7XNiP8r6rsx,spotify:track:6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/tracks/6IRdLKIyS4p7XNiP8r6rsx,https://api.spotify.com/v1/audio-analysis/6IRdLKIyS4p7XNiP8r6rsx,168840,4
15,4bDPr2VAjcfgUDmN9dGOC3,Why I Love You,JAY Z,3nFkdlSjzX9mRTtwJOzDYB,4934209,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",83,0.481,0.805,5,-4.132,1,0.0419,0.0261,0.0,0.267,0.373,123.441,0.805,4bDPr2VAjcfgUDmN9dGOC3,spotify:track:4bDPr2VAjcfgUDmN9dGOC3,https://api.spotify.com/v1/tracks/4bDPr2VAjcfgUDmN9dGOC3,https://api.spotify.com/v1/audio-analysis/4bDPr2VAjcfgUDmN9dGOC3,201453,4
16,27qRmG3zOWPvMYUkpPdQ1g,Gan-Ga - Remix,Bryant Myers,6w9ToX5slZ4uIdmD17hJ3c,3062002,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",82,0.861,0.572,6,-6.537,0,0.415,0.382,0.0,0.0853,0.396,90.052,0.572,27qRmG3zOWPvMYUkpPdQ1g,spotify:track:27qRmG3zOWPvMYUkpPdQ1g,https://api.spotify.com/v1/tracks/27qRmG3zOWPvMYUkpPdQ1g,https://api.spotify.com/v1/audio-analysis/27qRmG3zOWPvMYUkpPdQ1g,193363,4
17,63VyEdzMM3w4ZQ1WtARa2S,Takeaway,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,14625745,"['electropop', 'pop', 'tropical house']",90,0.294,0.505,3,-8.106,1,0.042,0.12,0.0,0.0977,0.357,85.332,0.505,63VyEdzMM3w4ZQ1WtARa2S,spotify:track:63VyEdzMM3w4ZQ1WtARa2S,https://api.spotify.com/v1/tracks/63VyEdzMM3w4ZQ1WtARa2S,https://api.spotify.com/v1/audio-analysis/63VyEdzMM3w4ZQ1WtARa2S,209893,1
18,2W4yABdLc4Jnds67Poi5Nl,Yellow Hearts,Ant Saunders,4jpsw9CQS439N0B7SecMgf,14173,['pop'],76,0.865,0.438,7,-8.943,1,0.0719,0.177,0.0,0.0743,0.695,129.038,0.438,2W4yABdLc4Jnds67Poi5Nl,spotify:track:2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/tracks/2W4yABdLc4Jnds67Poi5Nl,https://api.spotify.com/v1/audio-analysis/2W4yABdLc4Jnds67Poi5Nl,223258,4
19,598yNsG1JFrGd4n2kMoz7F,Woah,Lil Baby,5f7VJjfbwm532GiveGC0ZK,3014831,"['atl hip hop', 'atl trap', 'pop rap', 'rap', 'trap']",92,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,0.602,598yNsG1JFrGd4n2kMoz7F,spotify:track:598yNsG1JFrGd4n2kMoz7F,https://api.spotify.com/v1/tracks/598yNsG1JFrGd4n2kMoz7F,https://api.spotify.com/v1/audio-analysis/598yNsG1JFrGd4n2kMoz7F,183011,4
20,0oR0Wr9N52K1vbAOuGvMJz,blun7 a swishland,tha Supreme,19i93sA0D7yS9dYoVNBqAA,390555,['trap italiana'],87,0.692,0.792,7,-5.984,1,0.245,0.13,0.0,0.255,0.566,129.883,0.792,0oR0Wr9N52K1vbAOuGvMJz,spotify:track:0oR0Wr9N52K1vbAOuGvMJz,https://api.spotify.com/v1/tracks/0oR0Wr9N52K1vbAOuGvMJz,https://api.spotify.com/v1/audio-analysis/0oR0Wr9N52K1vbAOuGvMJz,167760,4
21,7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,790FomKkXshlbRYZFtlgla,7288619,"['latin', 'reggaeton']",89,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,0.715,7k4t7uLgtOxPwTpFmtJNTY,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4
22,1VJwtWR6z7SpZRwipI12be,Candy,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,639331,"['la indie', 'pop', 'pop rap']",84,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,0.516,1VJwtWR6z7SpZRwipI12be,spotify:track:1VJwtWR6z7SpZRwipI12be,https://api.spotify.com/v1/tracks/1VJwtWR6z7SpZRwipI12be,https://api.spotify.com/v1/audio-analysis/1VJwtWR6z7SpZRwipI12be,190920,4
23,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,Billie Eilish,6qqNVTkY8uBg9cP3Jd7DAH,16487066,"['electropop', 'pop']",97,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,0.225,3ZCTVFBt2Brf31RLEnCkWJ,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,245426,4
24,5C0ivQMxes2lWuOANhvVAm,GIANTS,True Damage,7xX15v6ahAkcT14kHfB9wB,20500,[],70,0.642,0.683,1,-5.386,1,0.262,0.0834,0.0,0.155,0.584,154.881,0.683,5C0ivQMxes2lWuOANhvVAm,spotify:track:5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/tracks/5C0ivQMxes2lWuOANhvVAm,https://api.spotify.com/v1/audio-analysis/5C0ivQMxes2lWuOANhvVAm,191720,4
25,2a3dopgTF1q4rMVDJ1rwBU,Push My Luck,The Chainsmokers,69GGBxA162lTqCwzJG5jLp,14625745,"['electropop', 'pop', 'tropical house']",90,0.584,0.643,2,-6.415,1,0.0395,0.288,0.0,0.186,0.53,90.036,0.643,2a3dopgTF1q4rMVDJ1rwBU,spotify:track:2a3dopgTF1q4rMVDJ1rwBU,https://api.spotify.com/v1/tracks/2a3dopgTF1q4rMVDJ1rwBU,https://api.spotify.com/v1/audio-analysis/2a3dopgTF1q4rMVDJ1rwBU,181844,4
26,2kJwzbxV2ppxnQoYw4GLBZ,If The World Was Ending (feat. Julia Michaels),JP Saxe,66W9LaWS0DPdL7Sz8iYGYe,28810,"['canadian contemporary r&b', 'electropop', 'pop']",74,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,0.473,2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4
27,6wn2nmFn3wDuiMldRiuRuL,Last Christmas - Remastered,Wham!,5lpH0xAS4fVfLkACg9DAuM,997150,"['dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",79,0.757,0.618,11,-7.964,0,0.0282,0.262,0.0,0.221,0.861,106.856,0.618,6wn2nmFn3wDuiMldRiuRuL,spotify:track:6wn2nmFn3wDuiMldRiuRuL,https://api.spotify.com/v1/tracks/6wn2nmFn3wDuiMldRiuRuL,https://api.spotify.com/v1/audio-analysis/6wn2nmFn3wDuiMldRiuRuL,267160,4
28,0dDboLfmRNsTBscy4j3Rnl,Hasta Que Salga el Sol,Ozuna,1i8SpTcr7yvPOmcqrbnVXY,20329848,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",98,0.826,0.816,1,-4.608,0,0.0683,0.0201,0.000939,0.127,0.598,96.042,0.816,0dDboLfmRNsTBscy4j3Rnl,spotify:track:0dDboLfmRNsTBscy4j3Rnl,https://api.spotify.com/v1/tracks/0dDboLfmRNsTBscy4j3Rnl,https://api.spotify.com/v1/audio-analysis/0dDboLfmRNsTBscy4j3Rnl,188480,4
29,0qaWEvPkts34WF68r8Dzx9,Turn Me On (feat. Vula),Riton,7i9j813KFoSBMldGqlh2Z1,42658,"['house', 'uk dance']",75,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000583,0.0862,0.517,124.052,0.828,0qaWEvPkts34WF68r8Dzx9,spotify:track:0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,208474,4
30,1cVlW9WQiGlFdWUXFdFZGh,Pa' Olvidarme De Ella,Piso 21,4bw2Am3p9ji3mYsXNXtQcd,4576588,"['colombian pop', 'latin', 'reggaeton']",84,0.728,0.542,0,-5.195,1,0.0514,0.259,0.0,0.136,0.637,90.016,0.542,1cVlW9WQiGlFdWUXFdFZGh,spotify:track:1cVlW9WQiGlFdWUXFdFZGh,https://api.spotify.com/v1/tracks/1cVlW9WQiGlFdWUXFdFZGh,https://api.spotify.com/v1/audio-analysis/1cVlW9WQiGlFdWUXFdFZGh,227234,3
31,1Av69kr9JitqPWo7WJLS5q,Can We Kiss Forever?,Kina,4qIVPF0s71ZYW3qzhu5GkF,213522,['pop'],80,0.493,0.13,4,-18.725,1,0.0369,0.898,0.0223,0.0941,0.119,109.852,0.13,1Av69kr9JitqPWo7WJLS5q,spotify:track:1Av69kr9JitqPWo7WJLS5q,https://api.spotify.com/v1/tracks/1Av69kr9JitqPWo7WJLS5q,https://api.spotify.com/v1/audio-analysis/1Av69kr9JitqPWo7WJLS5q,187899,4
32,7qvsl2pYzrsYgPeFBN5jxp,Juicy,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5,639331,"['la indie', 'pop', 'pop rap']",84,0.786,0.658,0,-2.61,1,0.0661,0.0856,0.0,0.0689,0.458,170.037,0.658,7qvsl2pYzrsYgPeFBN5jxp,spotify:track:7qvsl2pYzrsYgPeFBN5jxp,https://api.spotify.com/v1/tracks/7qvsl2pYzrsYgPeFBN5jxp,https://api.spotify.com/v1/audio-analysis/7qvsl2pYzrsYgPeFBN5jxp,202333,4
33,2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,06HL4z0CvFAxyc27GXpf02,24694043,"['pop', 'post-teen pop']",95,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,0.83,2Rk4JlNc2TPmZe2af99d45,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000,4
34,5wj4E6IsrVtn8IBJQOd0Cl,Wonderwall - Remastered,Oasis,2DaxqgrOhkeH0fpeiQq2f4,4642531,"['britpop', 'madchester', 'modern rock', 'permanent wave', 'rock']",82,0.372,0.865,2,-4.918,1,0.0381,0.000453,0.0,0.234,0.478,174.53,0.865,5wj4E6IsrVtn8IBJQOd0Cl,spotify:track:5wj4E6IsrVtn8IBJQOd0Cl,https://api.spotify.com/v1/tracks/5wj4E6IsrVtn8IBJQOd0Cl,https://api.spotify.com/v1/audio-analysis/5wj4E6IsrVtn8IBJQOd0Cl,258733,4
35,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,14343834,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",91,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,0.793,6WrI0LAC5M1Rw2MnX2ZvEg,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,183290,4
36,56AMYGJzxBO6p8v0wEe9de,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,50co4Is1HCEo8bhOyUWKpn,4591980,"['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",93,0.848,0.713,7,-5.636,0,0.176,0.158,0.0,0.0765,0.509,111.984,0.713,56AMYGJzxBO6p8v0wEe9de,spotify:track:56AMYGJzxBO6p8v0wEe9de,https://api.spotify.com/v1/tracks/56AMYGJzxBO6p8v0wEe9de,https://api.spotify.com/v1/audio-analysis/56AMYGJzxBO6p8v0wEe9de,279907,4
37,7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,38897364,"['dance pop', 'pop', 'post-teen pop']",96,0.727,0.583,7,-7.385,0,0.0718,0.065,0.0,0.106,0.629,147.983,0.583,7vJS1DPc3FzBtqBs8n3mW5,spotify:track:7vJS1DPc3FzBtqBs8n3mW5,https://api.spotify.com/v1/tracks/7vJS1DPc3FzBtqBs8n3mW5,https://api.spotify.com/v1/audio-analysis/7vJS1DPc3FzBtqBs8n3mW5,171840,4
38,2pWOMNQJW3g2zmGjP0Vkb0,Whine Up,Nicky Jam,1SupJlEpv7RS2tPNRaHViT,10315828,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",94,0.817,0.665,9,-6.224,0,0.0758,0.0549,0.0,0.103,0.662,104.957,0.665,2pWOMNQJW3g2zmGjP0Vkb0,spotify:track:2pWOMNQJW3g2zmGjP0Vkb0,https://api.spotify.com/v1/tracks/2pWOMNQJW3g2zmGjP0Vkb0,https://api.spotify.com/v1/audio-analysis/2pWOMNQJW3g2zmGjP0Vkb0,215460,4
39,4IO8X9W69dIQe0EC5ALXhq,Immortal,21 Savage,1URnnhqYAYcrqrcwql10ft,7022194,"['atl hip hop', 'pop rap', 'rap', 'trap']",89,0.741,0.87,6,-3.494,0,0.503,0.00813,0.0,0.114,0.663,184.194,0.87,4IO8X9W69dIQe0EC5ALXhq,spotify:track:4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/tracks/4IO8X9W69dIQe0EC5ALXhq,https://api.spotify.com/v1/audio-analysis/4IO8X9W69dIQe0EC5ALXhq,254723,4
40,3qmm9AdG0TnShv0drgXNIQ,Karma,Queen Naija,3nViOFa3kZW8OMSNOzwr98,1186908,"['deep pop r&b', 'pop', 'pop rap', 'r&b', 'urban contemporary']",70,0.592,0.571,1,-7.132,1,0.174,0.172,0.0,0.106,0.424,104.95,0.571,3qmm9AdG0TnShv0drgXNIQ,spotify:track:3qmm9AdG0TnShv0drgXNIQ,https://api.spotify.com/v1/tracks/3qmm9AdG0TnShv0drgXNIQ,https://api.spotify.com/v1/audio-analysis/3qmm9AdG0TnShv0drgXNIQ,176076,4
41,7pWK1kMgHy5lNNiIfuRbkP,Used To Love (with Dean Lewis),Martin Garrix,60d24wfXkVzDSfLS6hyCjZ,12102014,"['big room', 'edm', 'pop', 'progressive house', 'tropical house']",87,0.651,0.693,4,-4.722,1,0.0375,0.458,0.0,0.335,0.392,118.97,0.693,7pWK1kMgHy5lNNiIfuRbkP,spotify:track:7pWK1kMgHy5lNNiIfuRbkP,https://api.spotify.com/v1/tracks/7pWK1kMgHy5lNNiIfuRbkP,https://api.spotify.com/v1/audio-analysis/7pWK1kMgHy5lNNiIfuRbkP,236765,4
42,020wG4EHTwBy5h2rbpxqvK,SUPREME - L'ego (feat. tha Supreme & Sfera Ebbasta),Marracash,5AZuEF0feCXMkUCwQiQlW7,789029,"['italian hip hop', 'italian underground hip hop', 'rap napoletano']",85,0.656,0.661,9,-5.888,1,0.0602,0.0686,0.0,0.125,0.509,140.956,0.661,020wG4EHTwBy5h2rbpxqvK,spotify:track:020wG4EHTwBy5h2rbpxqvK,https://api.spotify.com/v1/tracks/020wG4EHTwBy5h2rbpxqvK,https://api.spotify.com/v1/audio-analysis/020wG4EHTwBy5h2rbpxqvK,223045,4
43,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,4iHNK0tOyZPYnBU7nGAgpQ,5000594,"['dance pop', 'pop', 'r&b', 'urban contemporary']",87,0.335,0.625,7,-7.462,1,0.0386,0.164,0.0,0.0708,0.346,150.277,0.625,0bYg9bo50gSsH3LtXe2SQn,spotify:track:0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107,4
44,735RSTb2xbtWbDtKD9XDYi,Somebody,Internet Money,6MPCFvOQv5cIGfw3jODMF0,9449,['trap'],72,0.63,0.671,6,-6.659,0,0.256,0.363,0.0,0.113,0.333,89.921,0.671,735RSTb2xbtWbDtKD9XDYi,spotify:track:735RSTb2xbtWbDtKD9XDYi,https://api.spotify.com/v1/tracks/735RSTb2xbtWbDtKD9XDYi,https://api.spotify.com/v1/audio-analysis/735RSTb2xbtWbDtKD9XDYi,174333,4
45,00ko9WaS4jOX1kEk3gvHjf,Hot Shower,Chance the Rapper,1anyVhU62p31KFi8MEzkbf,4509118,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",87,0.897,0.522,2,-7.578,1,0.374,0.0016,0.0,0.0554,0.623,149.986,0.522,00ko9WaS4jOX1kEk3gvHjf,spotify:track:00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/tracks/00ko9WaS4jOX1kEk3gvHjf,https://api.spotify.com/v1/audio-analysis/00ko9WaS4jOX1kEk3gvHjf,225924,4
46,1tpbAGsGpZee5jDHMcLrUJ,Bellaquita,Dalex,0KPX4Ucy9dk82uj4GpKesn,649409,"['latin', 'r&b en espanol']",91,0.584,0.698,8,-3.961,1,0.106,0.09,6.87e-05,0.171,0.765,166.047,0.698,1tpbAGsGpZee5jDHMcLrUJ,spotify:track:1tpbAGsGpZee5jDHMcLrUJ,https://api.spotify.com/v1/tracks/1tpbAGsGpZee5jDHMcLrUJ,https://api.spotify.com/v1/audio-analysis/1tpbAGsGpZee5jDHMcLrUJ,204787,4
47,6uYgCE2OEulOw5zhHvZsHf,Love Me More,Trippie Redd,6Xgp2XMz1fhVYe7i6yNAax,3718423,"['melodic rap', 'pop rap', 'rap', 'trap']",92,0.638,0.539,10,-5.853,1,0.0504,0.22,0.0,0.241,0.247,83.381,0.539,6uYgCE2OEulOw5zhHvZsHf,spotify:track:6uYgCE2OEulOw5zhHvZsHf,https://api.spotify.com/v1/tracks/6uYgCE2OEulOw5zhHvZsHf,https://api.spotify.com/v1/audio-analysis/6uYgCE2OEulOw5zhHvZsHf,143713,4
48,4S4Mfvv03M1cHgIOJcbUCL,In My Room,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,5006124,"['alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop', 'pop rap']",87,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,0.647,4S4Mfvv03M1cHgIOJcbUCL,spotify:track:4S4Mfvv03M1cHgIOJcbUCL,https://api.spotify.com/v1/tracks/4S4Mfvv03M1cHgIOJcbUCL,https://api.spotify.com/v1/audio-analysis/4S4Mfvv03M1cHgIOJcbUCL,133680,4
49,26Qhn2T88XqVinXQpmSarj,Atrévete,Nicky Jam,1SupJlEpv7RS2tPNRaHViT,10315828,"['latin', 'latin hip hop', 'reggaeton', 'tropical']",94,0.552,0.675,11,-3.824,1,0.297,0.311,0.0,0.119,0.586,183.785,0.675,26Qhn2T88XqVinXQpmSarj,spotify:track:26Qhn2T88XqVinXQpmSarj,https://api.spotify.com/v1/tracks/26Qhn2T88XqVinXQpmSarj,https://api.spotify.com/v1/audio-analysis/26Qhn2T88XqVinXQpmSarj,198320,4
